Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
07-07-2024 10:34,10:34:00,CNR8056115450,success,CID239413,eBike,Whitefield,Peenya,252.0,50.0,,,no,,256,cash,45,3.7,4.1
30-07-2024 21:13,21:13:00,CNR5038613753,success,CID419832,Prime Sedan,Hulimavu,Jayanagar,140.0,60.0,,,no,,119,cash,21,3.6,4.7
13-07-2024 20:32,20:32:00,CNR6809521457,success,CID615699,eBike,Langford Town,Hebbal,84.0,35.0,,,no,,482,cash,18,4.5,3.8
09-07-2024 17:50,17:50:00,CNR4364382646,driver not found,CID925259,Prime SUV,Bellandur,Banashankari,,,,,,,280,,0,3.3,3.993771736
19-07-2024 00:13,00:13:00,CNR3248285956,success,CID635751,Prime SUV,Chickpet,Tumkur Road,287.0,100.0,,,no,,124,cash,7,3.3,4.9
10-07-2024 06:20,06:20:00,CNR7567438409,canceled by driver,CID299246,eBike,Majestic,Nagarbhavi,,,,More than permitted people in there,,,158,,0,3.8,3.993771736
14-07-2024 13:12,13:12:00,CNR8238032031,driver not found,CID208424,Mini,Hebbal,Mysore Road,,,,,,,573,,0,3.4,3.993771736
17-07-2024 06:33,06:33:00,CNR7009627841,canceled by customer,CID986732,Auto,Ramamurthy Nagar,Shantinagar,,,Driver asked to cancel,,,,322,,0,3.7,3.993771736
08-07-2024 20:43,20:43:00,CNR7430239050,driver not found,CID130633,Prime Plus,BTM Layout,Electronic City,,,,,,,791,,0,3.6,3.993771736
19-07-2024 01:25,01:25:00,CNR3558946186,success,CID331918,Prime SUV,Kammanahalli,Chamarajpet,273.0,80.0,,,no,,443,upi,49,4.9,3.6
22-07-2024 04:11,04:11:00,CNR3443016080,success,CID172960,Prime SUV,Koramangala,Rajarajeshwari Nagar,308.0,40.0,,,no,,194,upi,42,4.4,3.1
25-07-2024 00:32,00:32:00,CNR9176692818,success,CID585812,eBike,Tumkur Road,Chamarajpet,56.0,45.0,,,yes,Other Issue,506,upi,1,5.0,4.2
30-07-2024 11:04,11:04:00,CNR4502609752,success,CID120076,Auto,Sahakar Nagar,Marathahalli,182.0,145.0,,,no,,345,upi,4,4.5,4.3
09-07-2024 00:19,00:19:00,CNR6381538993,success,CID507210,Mini,Devanahalli,Shantinagar,147.0,80.0,,,no,,115,cash,20,4.3,4.6
09-07-2024 17:58,17:58:00,CNR3809862323,canceled by driver,CID375582,eBike,Bellandur,Kammanahalli,,,,Customer related issue,,,478,,0,3.3,3.993771736
03-07-2024 22:19,22:19:00,CNR9376481775,canceled by driver,CID952028,Auto,MG Road,Langford Town,,,,Customer related issue,,,934,,0,3.5,3.993771736
03-07-2024 15:21,15:21:00,CNR2055202053,canceled by driver,CID499798,Bike,Rajajinagar,BTM Layout,,,,Customer was coughing/sick,,,105,,0,3.1,3.993771736
04-07-2024 09:58,09:58:00,CNR5037634200,success,CID837723,Mini,Banashankari,Bellandur,56.0,75.0,,,no,,292,cash,48,4.2,4.8
08-07-2024 11:48,11:48:00,CNR4957595022,canceled by customer,CID608958,Auto,Basavanagudi,Chickpet,,,Wrong Address,,,,400,,0,3.1,3.993771736
11-07-2024 06:06,06:06:00,CNR5615704830,success,CID466708,Prime SUV,Ramamurthy Nagar,Varthur,168.0,25.0,,,no,,459,cash,30,3.0,4.9
23-07-2024 02:14,02:14:00,CNR5323881473,success,CID988848,Prime SUV,Indiranagar,Varthur,203.0,45.0,,,no,,380,cash,9,4.0,3.1
29-07-2024 17:21,17:21:00,CNR9398200141,canceled by driver,CID533842,Auto,Hennur,Hosur Road,,,,Customer related issue,,,243,,0,4.5,3.993771736
20-07-2024 09:32,09:32:00,CNR9508042572,canceled by driver,CID637357,Prime SUV,Whitefield,Hebbal,,,,Personal & Car related issue,,,201,,0,3.2,3.993771736
20-07-2024 03:58,03:58:00,CNR6690620965,success,CID577582,eBike,Marathahalli,Kengeri,238.0,65.0,,,no,,884,upi,27,4.8,3.8
11-07-2024 03:01,03:01:00,CNR8639823212,canceled by driver,CID415547,Prime Sedan,Chamarajpet,Kammanahalli,,,,Customer was coughing/sick,,,2751,,0,4.6,3.993771736
25-07-2024 03:28,03:28:00,CNR1329252321,success,CID275758,Bike,Ramamurthy Nagar,Marathahalli,112.0,135.0,,,no,,306,upi,42,4.1,4.3
05-07-2024 08:58,08:58:00,CNR5883760077,canceled by driver,CID286836,Prime Plus,Sarjapur Road,Banashankari,,,,Customer related issue,,,188,,0,3.1,3.993771736
05-07-2024 04:13,04:13:00,CNR4914508196,success,CID363214,Auto,JP Nagar,Kengeri,259.0,60.0,,,no,,629,upi,11,4.8,4.9
12-07-2024 03:14,03:14:00,CNR1489825252,success,CID623242,Prime Plus,Yelahanka,Frazer Town,231.0,120.0,,,no,,313,cash,25,5.0,4.4
14-07-2024 02:59,02:59:00,CNR4842932213,canceled by driver,CID537328,eBike,MG Road,Rajajinagar,,,,Personal & Car related issue,,,393,,0,3.6,3.993771736
19-07-2024 07:53,07:53:00,CNR9167276775,success,CID471091,Auto,Langford Town,Hennur,189.0,45.0,,,no,,453,cash,3,3.2,3.8
29-07-2024 02:13,02:13:00,CNR6995160866,canceled by customer,CID135734,Prime SUV,Yeshwanthpur,Vijayanagar,,,AC is Not working,,,,424,,0,4.9,3.993771736
05-07-2024 19:42,19:42:00,CNR7344457165,success,CID102112,Mini,Bannerghatta Road,Sarjapur Road,245.0,90.0,,,no,,419,cash,43,4.3,3.1
15-07-2024 05:32,05:32:00,CNR6080790259,success,CID556144,Auto,Majestic,HSR Layout,42.0,35.0,,,no,,563,upi,7,3.3,4.7
20-07-2024 22:35,22:35:00,CNR7407402073,success,CID280962,Bike,Hulimavu,Shantinagar,70.0,115.0,,,no,,900,cash,27,4.8,4.2
20-07-2024 11:26,11:26:00,CNR5611652489,success,CID399807,Prime Sedan,Yelahanka,Langford Town,252.0,120.0,,,no,,358,upi,12,4.8,4.3
23-07-2024 14:21,14:21:00,CNR4219651501,success,CID119377,eBike,Basavanagudi,Devanahalli,231.0,100.0,,,no,,2390,cash,29,3.3,4.1
25-07-2024 05:29,05:29:00,CNR9841738372,success,CID913094,eBike,Yelahanka,Jayanagar,35.0,60.0,,,no,,435,upi,24,3.5,3.3
06-07-2024 09:52,09:52:00,CNR7584860358,success,CID191663,Mini,BTM Layout,MG Road,266.0,125.0,,,no,,501,cash,28,3.8,3.7
26-07-2024 05:12,05:12:00,CNR9541469242,success,CID810687,Prime Plus,Kammanahalli,Sahakar Nagar,147.0,65.0,,,no,,220,upi,1,3.8,3.4
11-07-2024 04:51,04:51:00,CNR6292230385,canceled by driver,CID704341,Prime Plus,Peenya,Shivajinagar,,,,Personal & Car related issue,,,554,,0,4.0,3.993771736
17-07-2024 15:47,15:47:00,CNR7938799921,success,CID880446,eBike,Cox Town,Basavanagudi,42.0,145.0,,,no,,2031,cash,27,4.6,3.4
21-07-2024 07:59,07:59:00,CNR8465626045,success,CID901330,Auto,Sarjapur Road,Bellandur,308.0,125.0,,,no,,105,cash,18,4.8,3.3
22-07-2024 14:13,14:13:00,CNR2335951800,success,CID307000,Prime SUV,Ulsoor,Sarjapur Road,133.0,35.0,,,no,,874,cash,49,3.9,4.3
21-07-2024 16:44,16:44:00,CNR1633248369,success,CID872429,Auto,Shivajinagar,Majestic,273.0,120.0,,,no,,848,cash,15,4.3,3.9
14-07-2024 05:37,05:37:00,CNR8225448612,success,CID145553,Auto,Tumkur Road,Malleshwaram,252.0,35.0,,,no,,291,upi,12,3.8,4.5
08-07-2024 01:50,01:50:00,CNR3950819793,success,CID963436,Bike,HSR Layout,Ulsoor,231.0,110.0,,,no,,321,upi,6,3.6,4.6
13-07-2024 10:37,10:37:00,CNR6053029097,success,CID941775,Prime Plus,Hennur,Frazer Town,84.0,90.0,,,no,,775,cash,41,3.7,3.1
24-07-2024 07:19,07:19:00,CNR9541330533,success,CID474547,Auto,Tumkur Road,Bellandur,252.0,30.0,,,no,,668,upi,19,4.0,4.0
23-07-2024 06:48,06:48:00,CNR9500886521,canceled by driver,CID765571,Prime SUV,Jayanagar,JP Nagar,,,,Customer related issue,,,493,,0,4.7,3.993771736
15-07-2024 19:38,19:38:00,CNR1080382004,driver not found,CID678048,Prime SUV,JP Nagar,Devanahalli,,,,,,,162,,0,3.2,3.993771736
30-07-2024 21:02,21:02:00,CNR1429677935,driver not found,CID215141,Auto,Bannerghatta Road,Hennur,,,,,,,427,,0,4.7,3.993771736
13-07-2024 18:57,18:57:00,CNR8216175414,driver not found,CID143731,Auto,Kadugodi,Padmanabhanagar,,,,,,,419,,0,3.3,3.993771736
28-07-2024 09:56,09:56:00,CNR7643661888,canceled by driver,CID704801,Prime Sedan,BTM Layout,Kadugodi,,,,More than permitted people in there,,,113,,0,5.0,3.993771736
26-07-2024 17:27,17:27:00,CNR3959476318,canceled by driver,CID857730,Prime SUV,Tumkur Road,Richmond Town,,,,Customer was coughing/sick,,,359,,0,4.6,3.993771736
20-07-2024 18:54,18:54:00,CNR6157530942,success,CID278001,Prime Sedan,Yelahanka,Hosur Road,259.0,115.0,,,no,,298,upi,24,3.0,4.3
26-07-2024 20:35,20:35:00,CNR9867336938,canceled by driver,CID922736,Bike,Hulimavu,Sahakar Nagar,,,,Personal & Car related issue,,,185,,0,3.3,3.993771736
29-07-2024 01:06,01:06:00,CNR9294248478,canceled by driver,CID775108,Prime Plus,Varthur,Richmond Town,,,,Customer related issue,,,1129,,0,3.3,3.993771736
03-07-2024 21:07,21:07:00,CNR8441594491,success,CID260978,Prime Sedan,Yeshwanthpur,Kadugodi,287.0,30.0,,,no,,529,cash,26,3.7,4.1
19-07-2024 06:44,06:44:00,CNR4302047058,success,CID992777,Bike,Whitefield,Basavanagudi,91.0,70.0,,,no,,114,upi,19,3.0,3.9
17-07-2024 01:04,01:04:00,CNR8354948772,canceled by driver,CID437684,Mini,Tumkur Road,Sahakar Nagar,,,,Customer was coughing/sick,,,2018,,0,3.5,3.993771736
22-07-2024 12:51,12:51:00,CNR4310398464,driver not found,CID379479,Mini,HSR Layout,KR Puram,,,,,,,609,,0,4.3,3.993771736
10-07-2024 14:52,14:52:00,CNR3946471423,success,CID381605,Prime Plus,Majestic,Rajajinagar,210.0,125.0,,,no,,158,upi,41,4.1,4.2
18-07-2024 05:02,05:02:00,CNR5451781799,success,CID755586,Prime Plus,Langford Town,Shantinagar,259.0,105.0,,,no,,380,upi,24,3.0,4.1
14-07-2024 04:28,04:28:00,CNR3943354208,success,CID321596,Prime SUV,Electronic City,Kammanahalli,259.0,70.0,,,no,,555,cash,21,3.9,3.0
24-07-2024 17:06,17:06:00,CNR2042209428,success,CID964443,Prime Sedan,Whitefield,Kengeri,168.0,35.0,,,no,,210,cash,48,4.6,3.3
19-07-2024 09:21,09:21:00,CNR6134915885,driver not found,CID725415,Prime Sedan,JP Nagar,MG Road,,,,,,,2060,,0,4.7,3.993771736
18-07-2024 06:04,06:04:00,CNR4480758720,success,CID475917,Prime Sedan,Cox Town,Vijayanagar,196.0,75.0,,,no,,178,cash,27,4.4,3.7
01-07-2024 12:29,12:29:00,CNR1940534207,success,CID344228,eBike,Ramamurthy Nagar,Frazer Town,133.0,80.0,,,no,,2227,upi,25,3.5,3.4
30-07-2024 10:34,10:34:00,CNR1506264523,success,CID987398,Mini,Nagarbhavi,Cox Town,70.0,140.0,,,no,,244,cash,39,3.8,4.1
22-07-2024 22:28,22:28:00,CNR5543490710,driver not found,CID192418,Auto,MG Road,Kammanahalli,,,,,,,497,,0,3.2,3.993771736
06-07-2024 10:49,10:49:00,CNR8444108641,success,CID625020,Mini,Sarjapur Road,Indiranagar,70.0,145.0,,,no,,800,upi,7,4.2,4.5
29-07-2024 10:02,10:02:00,CNR3927730693,canceled by driver,CID980445,Mini,Kammanahalli,JP Nagar,,,,More than permitted people in there,,,493,,0,3.7,3.993771736
06-07-2024 07:49,07:49:00,CNR5095453682,success,CID485195,Auto,Padmanabhanagar,Basavanagudi,63.0,80.0,,,no,,846,cash,14,4.2,4.3
12-07-2024 23:45,23:45:00,CNR8750823940,success,CID391467,eBike,KR Puram,Tumkur Road,245.0,30.0,,,no,,391,cash,14,3.1,4.9
07-07-2024 23:27,23:27:00,CNR3082766078,canceled by driver,CID248583,Bike,Varthur,Chickpet,,,,Personal & Car related issue,,,2976,,0,4.3,3.993771736
30-07-2024 22:05,22:05:00,CNR7307143437,canceled by customer,CID667827,Bike,Whitefield,Jayanagar,,,AC is Not working,,,,173,,0,4.4,3.993771736
23-07-2024 12:39,12:39:00,CNR9111408050,success,CID411729,Prime SUV,Yeshwanthpur,Malleshwaram,112.0,85.0,,,no,,763,cash,40,3.5,3.1
09-07-2024 13:00,13:00:00,CNR5907562549,success,CID982136,Mini,Basavanagudi,MG Road,112.0,55.0,,,yes,Other Issue,215,cash,48,3.5,3.6
10-07-2024 17:55,17:55:00,CNR2238424072,success,CID617272,Mini,Shivajinagar,Chamarajpet,70.0,80.0,,,no,,661,upi,18,3.5,3.6
24-07-2024 06:40,06:40:00,CNR5534845403,success,CID516103,eBike,Hennur,Tumkur Road,161.0,65.0,,,no,,447,upi,40,4.5,4.0
05-07-2024 14:44,14:44:00,CNR8811285950,success,CID941508,Prime Plus,Whitefield,Ulsoor,49.0,50.0,,,no,,395,cash,23,3.5,4.9
13-07-2024 12:24,12:24:00,CNR3921913432,driver not found,CID572113,Prime SUV,Rajajinagar,Rajajinagar,,,,,,,245,,0,3.9,3.993771736
07-07-2024 06:59,06:59:00,CNR3374608976,canceled by customer,CID709337,Prime SUV,Yeshwanthpur,HSR Layout,,,Driver is not moving towards pickup location,,,,102,,0,4.0,3.993771736
27-07-2024 18:33,18:33:00,CNR1481406980,success,CID942412,eBike,Padmanabhanagar,Magadi Road,42.0,115.0,,,no,,519,upi,32,4.0,4.0
24-07-2024 09:18,09:18:00,CNR7289116689,canceled by driver,CID932767,eBike,Bannerghatta Road,Padmanabhanagar,,,,Personal & Car related issue,,,551,,0,4.7,3.993771736
09-07-2024 17:40,17:40:00,CNR1747231505,success,CID285998,Auto,Richmond Town,Varthur,231.0,90.0,,,no,,318,cash,13,3.6,4.9
17-07-2024 16:21,16:21:00,CNR2977335463,success,CID216748,eBike,Jayanagar,Ulsoor,210.0,75.0,,,no,,312,upi,31,3.6,4.1
01-07-2024 11:50,11:50:00,CNR7763448343,canceled by driver,CID159139,Prime Plus,Ramamurthy Nagar,RT Nagar,,,,Customer related issue,,,304,,0,4.6,3.993771736
26-07-2024 10:47,10:47:00,CNR9234813844,canceled by driver,CID920381,eBike,JP Nagar,HSR Layout,,,,Customer related issue,,,767,,0,4.3,3.993771736
17-07-2024 03:44,03:44:00,CNR2190971680,success,CID285679,Mini,Malleshwaram,Kadugodi,119.0,70.0,,,no,,254,cash,11,3.1,3.8
04-07-2024 20:40,20:40:00,CNR6328313235,canceled by driver,CID260554,Prime SUV,Vijayanagar,Richmond Town,,,,Customer related issue,,,555,,0,3.1,3.993771736
20-07-2024 11:24,11:24:00,CNR5706206660,canceled by driver,CID835173,Prime SUV,KR Puram,Electronic City,,,,Customer related issue,,,371,,0,3.9,3.993771736
14-07-2024 04:29,04:29:00,CNR8319945375,success,CID180552,Bike,Richmond Town,Ulsoor,168.0,95.0,,,no,,113,cash,26,3.2,4.0
16-07-2024 02:17,02:17:00,CNR8252773001,success,CID309693,Auto,Richmond Town,Peenya,119.0,75.0,,,no,,432,upi,4,3.1,4.2
27-07-2024 20:49,20:49:00,CNR9132191562,success,CID940412,Mini,Hennur,Richmond Town,231.0,115.0,,,no,,966,upi,44,4.7,3.5
26-07-2024 12:47,12:47:00,CNR9453961156,canceled by driver,CID724558,Prime Plus,Vijayanagar,Peenya,,,,More than permitted people in there,,,691,,0,4.3,3.993771736
21-07-2024 17:13,17:13:00,CNR1134649645,success,CID447237,Auto,Electronic City,Langford Town,273.0,120.0,,,no,,259,cash,4,3.3,4.4
05-07-2024 02:44,02:44:00,CNR7867946123,success,CID253103,Auto,Yelahanka,Koramangala,98.0,75.0,,,no,,1068,debit card,11,4.6,3.3
12-07-2024 15:35,15:35:00,CNR7557520543,success,CID304498,Prime Sedan,Kadugodi,Shantinagar,63.0,40.0,,,yes,Customer Demand,790,cash,35,4.4,3.0
17-07-2024 17:22,17:22:00,CNR6564903386,success,CID809383,Mini,HSR Layout,Electronic City,203.0,30.0,,,no,,466,upi,3,3.1,3.4
20-07-2024 10:30,10:30:00,CNR7014014807,driver not found,CID365505,eBike,Tumkur Road,Bellandur,,,,,,,1392,,0,3.9,3.993771736
12-07-2024 19:05,19:05:00,CNR2718744503,success,CID505622,Bike,Bellandur,Shivajinagar,133.0,135.0,,,no,,892,upi,21,4.7,4.7
06-07-2024 05:42,05:42:00,CNR5350054619,success,CID682900,Auto,Chamarajpet,Koramangala,217.0,85.0,,,no,,199,cash,16,3.6,4.3
26-07-2024 02:56,02:56:00,CNR2582518985,success,CID791915,Prime Sedan,Electronic City,Basavanagudi,161.0,110.0,,,no,,660,cash,21,3.6,3.1
20-07-2024 04:55,04:55:00,CNR8029841324,success,CID566137,eBike,Tumkur Road,JP Nagar,189.0,85.0,,,no,,608,upi,44,5.0,3.5
11-07-2024 19:11,19:11:00,CNR2224773522,success,CID481989,Mini,Hennur,Marathahalli,154.0,75.0,,,no,,989,cash,36,3.2,4.3
04-07-2024 17:01,17:01:00,CNR2662685096,success,CID708007,eBike,Rajarajeshwari Nagar,Electronic City,168.0,30.0,,,no,,599,cash,43,4.2,3.4
09-07-2024 07:47,07:47:00,CNR9393075056,success,CID895139,Prime SUV,Basavanagudi,Padmanabhanagar,252.0,55.0,,,no,,181,cash,47,4.5,3.9
08-07-2024 16:22,16:22:00,CNR4753888258,success,CID712997,Prime Plus,Mysore Road,Koramangala,308.0,135.0,,,no,,395,upi,14,4.1,4.9
14-07-2024 07:29,07:29:00,CNR5550590574,canceled by customer,CID388954,Prime Sedan,Ramamurthy Nagar,Malleshwaram,,,Driver is not moving towards pickup location,,,,985,,0,4.2,3.993771736
19-07-2024 08:13,08:13:00,CNR2068227768,success,CID619074,Prime SUV,KR Puram,Peenya,70.0,110.0,,,no,,697,cash,13,4.3,3.1
18-07-2024 00:31,00:31:00,CNR3622897620,canceled by customer,CID442331,Auto,Chamarajpet,Langford Town,,,AC is Not working,,,,203,,0,4.6,3.993771736
09-07-2024 01:29,01:29:00,CNR3357132839,canceled by driver,CID131155,Auto,Magadi Road,Hennur,,,,Customer related issue,,,2566,,0,3.5,3.993771736
11-07-2024 06:06,06:06:00,CNR2690140379,success,CID423998,Prime Plus,Kadugodi,Rajarajeshwari Nagar,196.0,95.0,,,no,,376,cash,12,3.7,4.6
24-07-2024 08:46,08:46:00,CNR2273186537,success,CID301511,Bike,Whitefield,Hennur,35.0,80.0,,,no,,109,upi,19,3.4,4.0
18-07-2024 07:08,07:08:00,CNR6790505016,driver not found,CID869079,eBike,Shivajinagar,Jayanagar,,,,,,,359,,0,3.4,3.993771736
15-07-2024 20:11,20:11:00,CNR7339769785,canceled by customer,CID904382,eBike,Sahakar Nagar,Bellandur,,,AC is Not working,,,,256,,0,4.4,3.993771736
02-07-2024 01:28,01:28:00,CNR5837366595,driver not found,CID515933,Prime Sedan,Peenya,Langford Town,,,,,,,231,,0,4.4,3.993771736
06-07-2024 16:03,16:03:00,CNR8956465353,success,CID281616,Prime Sedan,Indiranagar,Kammanahalli,63.0,50.0,,,no,,430,cash,35,5.0,4.6
30-07-2024 16:33,16:33:00,CNR2245135060,success,CID668343,Auto,Marathahalli,HSR Layout,98.0,125.0,,,no,,278,upi,7,4.4,4.0
22-07-2024 15:17,15:17:00,CNR9643948195,canceled by driver,CID407268,Mini,Magadi Road,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,351,,0,4.9,3.993771736
14-07-2024 14:25,14:25:00,CNR3475246266,success,CID136938,Prime SUV,Koramangala,Padmanabhanagar,70.0,95.0,,,no,,303,upi,27,3.7,4.6
20-07-2024 12:59,12:59:00,CNR7259212960,success,CID810305,Mini,Shantinagar,Richmond Town,287.0,95.0,,,no,,287,cash,7,4.5,3.4
09-07-2024 23:13,23:13:00,CNR5929975775,canceled by customer,CID819875,Mini,Kengeri,Marathahalli,,,Driver asked to cancel,,,,190,,0,3.5,3.993771736
18-07-2024 05:48,05:48:00,CNR5803307373,canceled by driver,CID729435,Bike,Kammanahalli,Frazer Town,,,,Customer was coughing/sick,,,459,,0,3.9,3.993771736
07-07-2024 03:32,03:32:00,CNR2495713966,success,CID761466,Bike,Kadugodi,Chickpet,231.0,85.0,,,no,,424,credit card,41,4.1,5.0
07-07-2024 16:38,16:38:00,CNR8248410576,success,CID707077,Prime Plus,RT Nagar,Kammanahalli,203.0,100.0,,,no,,278,cash,3,3.2,3.5
27-07-2024 13:00,13:00:00,CNR2944095839,success,CID136993,Prime SUV,Padmanabhanagar,Yeshwanthpur,287.0,35.0,,,no,,1476,upi,47,4.8,4.0
04-07-2024 13:43,13:43:00,CNR7363886410,canceled by customer,CID551445,Mini,Ramamurthy Nagar,Hebbal,,,Driver is not moving towards pickup location,,,,380,,0,3.1,3.993771736
08-07-2024 07:06,07:06:00,CNR9161558952,driver not found,CID966994,Auto,Majestic,HSR Layout,,,,,,,291,,0,4.9,3.993771736
28-07-2024 04:56,04:56:00,CNR3146863644,canceled by customer,CID651046,Prime Sedan,Vijayanagar,Marathahalli,,,Driver asked to cancel,,,,830,,0,3.7,3.993771736
06-07-2024 23:37,23:37:00,CNR8481872481,success,CID916262,Auto,Frazer Town,Vijayanagar,238.0,130.0,,,no,,350,upi,4,3.6,3.0
26-07-2024 17:39,17:39:00,CNR7471227408,canceled by driver,CID899384,Prime Plus,Richmond Town,Electronic City,,,,Personal & Car related issue,,,740,,0,4.9,3.993771736
13-07-2024 16:42,16:42:00,CNR2299166633,success,CID641977,Prime Sedan,Yelahanka,RT Nagar,210.0,125.0,,,no,,555,upi,10,3.7,4.2
21-07-2024 07:26,07:26:00,CNR1354460282,driver not found,CID460355,Prime SUV,Indiranagar,Bellandur,,,,,,,294,,0,3.6,3.993771736
09-07-2024 23:28,23:28:00,CNR2177969156,canceled by customer,CID611499,Auto,Majestic,Basavanagudi,,,Driver is not moving towards pickup location,,,,626,,0,4.6,3.993771736
04-07-2024 00:25,00:25:00,CNR7462015027,driver not found,CID723184,Mini,Richmond Town,Kengeri,,,,,,,468,,0,4.4,3.993771736
25-07-2024 19:45,19:45:00,CNR1663318404,success,CID998798,eBike,RT Nagar,KR Puram,91.0,65.0,,,no,,591,upi,48,3.4,4.3
14-07-2024 05:24,05:24:00,CNR2502459946,success,CID229895,Auto,Vijayanagar,Magadi Road,273.0,65.0,,,no,,784,upi,1,4.3,4.9
06-07-2024 20:55,20:55:00,CNR1775965664,success,CID128370,Mini,Jayanagar,Richmond Town,42.0,70.0,,,no,,361,cash,35,4.4,4.1
17-07-2024 13:16,13:16:00,CNR6201063527,success,CID581473,Prime Plus,Koramangala,Ulsoor,63.0,145.0,,,no,,358,upi,8,3.2,3.0
06-07-2024 01:51,01:51:00,CNR3722761055,success,CID402998,Mini,MG Road,Yeshwanthpur,98.0,40.0,,,no,,434,cash,12,3.8,5.0
29-07-2024 07:21,07:21:00,CNR9791024864,canceled by customer,CID250964,Auto,RT Nagar,Electronic City,,,Driver is not moving towards pickup location,,,,1109,,0,4.6,3.993771736
17-07-2024 03:50,03:50:00,CNR7414760658,success,CID155017,Prime Plus,Basavanagudi,Kammanahalli,35.0,70.0,,,no,,416,cash,12,4.7,3.3
14-07-2024 03:43,03:43:00,CNR8538889247,success,CID408001,Prime Plus,Hennur,RT Nagar,133.0,45.0,,,no,,452,cash,40,3.3,4.5
26-07-2024 07:53,07:53:00,CNR3363667840,success,CID532875,Prime SUV,Sarjapur Road,Hosur Road,98.0,70.0,,,no,,2012,cash,49,4.2,3.6
13-07-2024 02:33,02:33:00,CNR7236009214,canceled by customer,CID410299,Prime SUV,Tumkur Road,Cox Town,,,Driver asked to cancel,,,,1690,,0,4.0,3.993771736
26-07-2024 01:08,01:08:00,CNR1482645337,success,CID604293,Prime Sedan,Indiranagar,Kammanahalli,259.0,135.0,,,no,,1558,upi,37,4.4,4.3
02-07-2024 23:48,23:48:00,CNR4779016546,success,CID495772,eBike,Yelahanka,MG Road,49.0,65.0,,,no,,642,cash,31,3.4,3.8
14-07-2024 09:04,09:04:00,CNR1301016786,driver not found,CID821265,Auto,Indiranagar,HSR Layout,,,,,,,332,,0,4.0,3.993771736
07-07-2024 08:05,08:05:00,CNR9079994865,driver not found,CID863316,Prime Sedan,Shantinagar,Mysore Road,,,,,,,320,,0,4.6,3.993771736
05-07-2024 03:47,03:47:00,CNR8735791468,driver not found,CID825085,Auto,Cox Town,Frazer Town,,,,,,,324,,0,3.7,3.993771736
08-07-2024 22:14,22:14:00,CNR9684765536,success,CID199710,Auto,Ramamurthy Nagar,Cox Town,63.0,55.0,,,no,,378,upi,19,3.9,3.6
04-07-2024 19:50,19:50:00,CNR1436357788,driver not found,CID793193,Bike,Langford Town,Nagarbhavi,,,,,,,891,,0,3.5,3.993771736
05-07-2024 04:40,04:40:00,CNR1589153893,success,CID813771,Mini,Basavanagudi,BTM Layout,42.0,45.0,,,no,,2617,upi,10,4.4,3.0
24-07-2024 22:56,22:56:00,CNR4578116178,canceled by driver,CID626501,Prime Plus,RT Nagar,Marathahalli,,,,Customer related issue,,,146,,0,4.0,3.993771736
14-07-2024 18:40,18:40:00,CNR6157742384,success,CID436519,eBike,MG Road,Yeshwanthpur,280.0,55.0,,,no,,272,cash,15,3.6,3.6
13-07-2024 13:29,13:29:00,CNR5016968663,canceled by driver,CID677089,Auto,KR Puram,Bellandur,,,,Personal & Car related issue,,,316,,0,4.0,3.993771736
19-07-2024 01:01,01:01:00,CNR3729914267,success,CID475629,Prime Sedan,Rajarajeshwari Nagar,HSR Layout,301.0,40.0,,,no,,103,upi,45,4.4,4.9
16-07-2024 01:22,01:22:00,CNR1271638348,driver not found,CID530272,Prime Sedan,Jayanagar,Shivajinagar,,,,,,,388,,0,4.5,3.993771736
20-07-2024 23:13,23:13:00,CNR3476956940,success,CID171735,Prime SUV,Richmond Town,JP Nagar,49.0,140.0,,,no,,493,upi,3,4.4,4.4
06-07-2024 07:18,07:18:00,CNR2527371923,success,CID440114,Prime SUV,Kadugodi,Langford Town,203.0,40.0,,,no,,413,upi,29,3.6,4.8
24-07-2024 20:53,20:53:00,CNR1030533234,canceled by driver,CID588669,Bike,Rajajinagar,Rajajinagar,,,,Customer was coughing/sick,,,161,,0,4.3,3.993771736
15-07-2024 23:16,23:16:00,CNR7200930144,canceled by customer,CID453996,Mini,Peenya,RT Nagar,,,AC is Not working,,,,478,,0,4.3,3.993771736
